8.000000
6.000000

0.024811	 0.194045	 0.151476	 0.048838	 0.066858	 0.236093	 0.136067	 0.141812	 

0.000767	 0.007883	 0.007000	 0.000364	 0.000117	 0.004956	 0.005702	 0.007288	 
0.002194	 0.008351	 0.005330	 0.001025	 0.000489	 0.005525	 0.002959	 0.005903	 
0.832307	 0.345645	 1.412798	 0.281771	 0.045759	 0.236736	 0.946965	 1.133130	 
-0.937272	 -1.297806	 -1.386372	 -0.479668	 -0.066396	 -0.876854	 -1.746912	 -1.635571	 
-0.023453	 -0.127492	 -0.071443	 -0.026582	 -0.001589	 -0.078346	 -0.057089	 -0.106900	 
-0.014245	 -0.029683	 -0.096722	 -0.003806	 0.002048	 -0.001546	 -0.034293	 -0.029590	 

0.000010	 0.000000	 -0.000027	 -0.000064	 -0.000008	 0.000008	 
0.000000	 0.000011	 -0.000192	 -0.000201	 -0.000015	 0.000030	 
-0.000027	 -0.000192	 0.043231	 0.015986	 0.000303	 -0.004390	 
-0.000064	 -0.000201	 0.015986	 0.058204	 0.001847	 -0.003912	 
-0.000008	 -0.000015	 0.000303	 0.001847	 0.000542	 -0.000355	 
0.000008	 0.000030	 -0.004390	 -0.003912	 -0.000355	 0.000687	 

0.000026	 0.000029	 -0.000086	 -0.000188	 -0.000039	 -0.000020	 
0.000029	 0.000084	 -0.000073	 -0.000172	 -0.000047	 -0.000024	 
-0.000086	 -0.000073	 0.000823	 0.001790	 0.000324	 0.000140	 
-0.000188	 -0.000172	 0.001790	 0.004020	 0.000725	 0.000292	 
-0.000039	 -0.000047	 0.000324	 0.000725	 0.000145	 0.000057	 
-0.000020	 -0.000024	 0.000140	 0.000292	 0.000057	 0.000043	 

0.000027	 0.000027	 -0.000128	 -0.000235	 -0.000051	 -0.000046	 
0.000027	 0.000071	 -0.000123	 -0.000219	 -0.000055	 -0.000046	 
-0.000128	 -0.000123	 0.001871	 0.002606	 0.000564	 0.000483	 
-0.000235	 -0.000219	 0.002606	 0.007397	 0.001250	 0.000975	 
-0.000051	 -0.000055	 0.000564	 0.001250	 0.000242	 0.000191	 
-0.000046	 -0.000046	 0.000483	 0.000975	 0.000191	 0.000181	 

0.000010	 0.000000	 0.000004	 -0.000018	 -0.000002	 0.000002	 
0.000000	 0.000012	 0.000064	 -0.000027	 0.000005	 0.000006	 
0.000004	 0.000064	 0.012819	 -0.002178	 0.000756	 -0.000359	 
-0.000018	 -0.000027	 -0.002178	 0.016213	 0.001386	 -0.000005	 
-0.000002	 0.000005	 0.000756	 0.001386	 0.000406	 0.000034	 
0.000002	 0.000006	 -0.000359	 -0.000005	 0.000034	 0.000138	 

0.000010	 0.000000	 0.000000	 -0.000001	 0.000000	 0.000001	 
0.000000	 0.000013	 -0.000024	 0.000043	 0.000007	 0.000002	 
0.000000	 -0.000024	 0.003645	 -0.004261	 -0.000202	 -0.000063	 
-0.000001	 0.000043	 -0.004261	 0.006630	 0.000334	 0.000022	 
0.000000	 0.000007	 -0.000202	 0.000334	 0.000046	 0.000005	 
0.000001	 0.000002	 -0.000063	 0.000022	 0.000005	 0.000036	 

0.000018	 0.000018	 -0.000062	 -0.000062	 -0.000008	 0.000014	 
0.000018	 0.000078	 -0.000028	 0.000070	 0.000012	 0.000037	 
-0.000062	 -0.000028	 0.002611	 0.000737	 0.000405	 -0.000148	 
-0.000062	 0.000070	 0.000737	 0.003655	 0.000414	 0.000050	 
-0.000008	 0.000012	 0.000405	 0.000414	 0.000133	 0.000004	 
0.000014	 0.000037	 -0.000148	 0.000050	 0.000004	 0.000055	 

0.000020	 0.000006	 -0.000058	 -0.000069	 -0.000098	 -0.000013	 
0.000006	 0.000017	 -0.000015	 -0.000001	 -0.000050	 0.000004	 
-0.000058	 -0.000015	 0.001226	 0.000016	 0.000624	 0.000047	 
-0.000069	 -0.000001	 0.000016	 0.002432	 0.000748	 0.000227	 
-0.000098	 -0.000050	 0.000624	 0.000748	 0.000982	 0.000128	 
-0.000013	 0.000004	 0.000047	 0.000227	 0.000128	 0.000070	 

0.000024	 0.000014	 0.000020	 -0.000033	 -0.000031	 -0.000059	 
0.000014	 0.000031	 0.000009	 -0.000018	 -0.000031	 -0.000039	 
0.000020	 0.000009	 0.000590	 -0.000837	 -0.000108	 -0.000150	 
-0.000033	 -0.000018	 -0.000837	 0.001221	 0.000166	 0.000227	 
-0.000031	 -0.000031	 -0.000108	 0.000166	 0.000091	 0.000138	 
-0.000059	 -0.000039	 -0.000150	 0.000227	 0.000138	 0.000333	 
