8.000000
6.000000

0.089113	 0.035171	 0.319502	 0.037147	 0.372654	 0.074491	 0.035961	 0.035961	 

0.002640	 0.000292	 0.009016	 0.001770	 0.009801	 0.000035	 0.001379	 0.000562	 
0.003480	 0.000290	 0.005503	 0.001066	 0.004080	 -0.000597	 0.002836	 0.000600	 
1.588491	 0.541812	 1.485040	 1.206871	 1.339586	 0.050978	 1.470266	 0.957367	 
-1.087970	 -0.128312	 -1.311322	 -1.107466	 -1.431469	 -0.007211	 -0.693119	 -0.456112	 
-0.014718	 0.016596	 -0.054922	 -0.031707	 -0.087375	 0.002444	 0.018997	 0.009728	 
-0.074197	 -0.009895	 -0.107373	 -0.034586	 -0.107168	 0.001388	 -0.045558	 -0.023444	 

0.000012	 0.000001	 -0.000028	 -0.000050	 -0.000000	 -0.000003	 
0.000001	 0.000018	 -0.000012	 -0.000022	 0.000011	 0.000019	 
-0.000028	 -0.000012	 0.000835	 0.001857	 0.000211	 0.000170	 
-0.000050	 -0.000022	 0.001857	 0.008176	 0.001170	 0.000778	 
-0.000000	 0.000011	 0.000211	 0.001170	 0.000228	 0.000141	 
-0.000003	 0.000019	 0.000170	 0.000778	 0.000141	 0.000213	 

0.000010	 0.000001	 0.000020	 0.000007	 0.000002	 -0.000000	 
0.000001	 0.000019	 0.000083	 0.000001	 0.000015	 0.000014	 
0.000020	 0.000083	 0.023780	 0.000379	 0.001180	 -0.001076	 
0.000007	 0.000001	 0.000379	 0.019945	 0.001548	 -0.000630	 
0.000002	 0.000015	 0.001180	 0.001548	 0.000209	 -0.000068	 
-0.000000	 0.000014	 -0.001076	 -0.000630	 -0.000068	 0.000135	 

0.000035	 0.000027	 -0.000018	 -0.000039	 -0.000035	 -0.000076	 
0.000027	 0.000053	 0.000046	 0.000063	 -0.000016	 -0.000064	 
-0.000018	 0.000046	 0.000916	 0.001188	 0.000135	 0.000016	 
-0.000039	 0.000063	 0.001188	 0.001890	 0.000309	 0.000320	 
-0.000035	 -0.000016	 0.000135	 0.000309	 0.000142	 0.000230	 
-0.000076	 -0.000064	 0.000016	 0.000320	 0.000230	 0.000660	 

0.000012	 0.000008	 0.000136	 -0.000043	 0.000002	 -0.000015	 
0.000008	 0.000040	 0.000468	 -0.000054	 0.000012	 -0.000050	 
0.000136	 0.000468	 0.016276	 -0.004598	 0.000416	 -0.001364	 
-0.000043	 -0.000054	 -0.004598	 0.016442	 0.000704	 -0.000321	 
0.000002	 0.000012	 0.000416	 0.000704	 0.000168	 -0.000027	 
-0.000015	 -0.000050	 -0.001364	 -0.000321	 -0.000027	 0.000195	 

0.000036	 0.000012	 -0.000064	 -0.000068	 -0.000043	 -0.000112	 
0.000012	 0.000047	 -0.000375	 -0.000040	 -0.000004	 0.000108	 
-0.000064	 -0.000375	 0.006452	 0.000031	 -0.000762	 -0.002033	 
-0.000068	 -0.000040	 0.000031	 0.001085	 0.000570	 0.000471	 
-0.000043	 -0.000004	 -0.000762	 0.000570	 0.000611	 0.000515	 
-0.000112	 0.000108	 -0.002033	 0.000471	 0.000515	 0.001600	 

0.000010	 0.000000	 0.000003	 -0.000000	 0.000000	 0.000000	 
0.000000	 0.000013	 -0.000010	 -0.000007	 0.000002	 0.000003	 
0.000003	 -0.000010	 0.007410	 -0.000928	 0.000280	 -0.000082	 
-0.000000	 -0.000007	 -0.000928	 0.001585	 0.000073	 -0.000027	 
0.000000	 0.000002	 0.000280	 0.000073	 0.000033	 -0.000001	 
0.000000	 0.000003	 -0.000082	 -0.000027	 -0.000001	 0.000018	 

0.000010	 0.000001	 0.000022	 -0.000024	 0.000003	 0.000002	 
0.000001	 0.000017	 -0.000044	 -0.000051	 0.000008	 0.000032	 
0.000022	 -0.000044	 0.023703	 -0.002290	 0.001500	 -0.000866	 
-0.000024	 -0.000051	 -0.002290	 0.016359	 0.001400	 0.000609	 
0.000003	 0.000008	 0.001500	 0.001400	 0.000295	 0.000062	 
0.000002	 0.000032	 -0.000866	 0.000609	 0.000062	 0.000260	 

0.000010	 0.000001	 0.000052	 0.000039	 0.000007	 -0.000002	 
0.000001	 0.000022	 0.000301	 0.000329	 0.000051	 0.000002	 
0.000052	 0.000301	 0.030604	 0.010269	 0.002571	 -0.001606	 
0.000039	 0.000329	 0.010269	 0.035824	 0.003810	 -0.000740	 
0.000007	 0.000051	 0.002571	 0.003810	 0.000536	 -0.000098	 
-0.000002	 0.000002	 -0.001606	 -0.000740	 -0.000098	 0.000243	 
