8.000000
6

0.108925	0.037245	0.216444	0.063247	0.115952	0.146873	0.172171	0.139143	

0.023141	0.051919	0.003813	0.103746	0.032364	0.016213	0.058777	0.069845	
0.073517	0.104435	0.022023	0.117565	0.087397	0.052072	0.125955	0.138964	
-0.189597	0.121356	0.000509	0.215356	0.049474	-0.038044	0.082703	-0.137809	
-0.105332	0.070503	0.001184	0.102862	0.032882	-0.015957	0.055124	-0.066320	
-0.067029	-0.193299	-0.004243	-0.260505	-0.068508	-0.023532	-0.163328	-0.237224	
-0.113705	-0.041963	-0.014455	-0.022582	-0.058588	-0.101867	-0.155552	-0.099155	


0.000228	0.000200	0.000037	0.000088	-0.000520	-0.000067	
0.000200	0.000196	0.000006	0.000063	-0.000484	-0.000074	
0.000037	0.000006	0.000615	0.000384	0.000061	0.000224	
0.000088	0.000063	0.000384	0.000274	-0.000118	0.000119	
-0.000520	-0.000484	0.000061	-0.000118	0.001289	0.000217	
-0.000067	-0.000074	0.000224	0.000119	0.000217	0.000130	

0.000142	0.000065	0.000304	0.000134	-0.000295	0.000162	
0.000065	0.000044	0.000151	0.000067	-0.000150	0.000083	
0.000304	0.000151	0.000713	0.000309	-0.000682	0.000376	
0.000134	0.000067	0.000309	0.000147	-0.000302	0.000167	
-0.000295	-0.000150	-0.000682	-0.000302	0.000679	-0.000369	
0.000162	0.000083	0.000376	0.000167	-0.000369	0.000214	

0.000038	0.000075	0.000077	0.000044	-0.000026	-0.000000	
0.000075	0.000289	0.000109	0.000072	-0.000097	-0.000044	
0.000077	0.000109	0.000552	0.000288	-0.000080	0.000169	
0.000044	0.000072	0.000288	0.000165	-0.000057	0.000096	
-0.000026	-0.000097	-0.000080	-0.000057	0.000121	-0.000062	
-0.000000	-0.000044	0.000169	0.000096	-0.000062	0.000294	

0.000319	0.000081	0.000429	0.000110	-0.000284	-0.000040	
0.000081	0.000037	0.000107	0.000026	-0.000080	-0.000006	
0.000429	0.000107	0.000613	0.000156	-0.000389	-0.000060	
0.000110	0.000026	0.000156	0.000051	-0.000098	-0.000016	
-0.000284	-0.000080	-0.000389	-0.000098	0.000276	0.000031	
-0.000040	-0.000006	-0.000060	-0.000016	0.000031	0.000023	

0.000202	0.000242	0.000137	0.000074	0.000057	0.000029	
0.000242	0.000343	0.000200	0.000117	-0.000080	-0.000074	
0.000137	0.000200	0.000199	0.000111	-0.000178	-0.000056	
0.000074	0.000117	0.000111	0.000078	-0.000150	-0.000065	
0.000057	-0.000080	-0.000178	-0.000150	0.000995	0.000612	
0.000029	-0.000074	-0.000056	-0.000065	0.000612	0.000718	

0.000190	0.000309	0.000035	0.000011	0.000067	-0.000368	
0.000309	0.000672	0.000003	-0.000065	0.000391	-0.000447	
0.000035	0.000003	0.000676	0.000394	-0.000186	-0.000282	
0.000011	-0.000065	0.000394	0.000279	-0.000331	-0.000248	
0.000067	0.000391	-0.000186	-0.000331	0.001548	0.000588	
-0.000368	-0.000447	-0.000282	-0.000248	0.000588	0.001253	

0.000105	0.000203	0.000325	0.000142	-0.000042	0.000151	
0.000203	0.000473	0.000787	0.000338	-0.000001	0.000546	
0.000325	0.000787	0.001416	0.000596	0.000142	0.001234	
0.000142	0.000338	0.000596	0.000264	0.000045	0.000496	
-0.000042	-0.000001	0.000142	0.000045	0.000324	0.000656	
0.000151	0.000546	0.001234	0.000496	0.000656	0.002151	

0.000019	0.000028	0.000017	0.000008	-0.000075	0.000019	
0.000028	0.000115	0.000074	0.000036	-0.000297	0.000094	
0.000017	0.000074	0.000090	0.000044	-0.000238	0.000083	
0.000008	0.000036	0.000044	0.000035	-0.000120	0.000042	
-0.000075	-0.000297	-0.000238	-0.000120	0.000880	-0.000286	
0.000019	0.000094	0.000083	0.000042	-0.000286	0.000117	


