8.000000
6.000000

0.174658	 0.227740	 0.143836	 0.062500	 0.059075	 0.200342	 0.065925	 0.065925	 

0.074881	 0.000275	 0.013250	 0.038877	 0.047909	 0.003273	 0.022677	 0.031290	 
0.059813	 0.005078	 0.039492	 0.054272	 0.053365	 0.019071	 0.047342	 0.053059	 
-0.839543	 0.031206	 0.141068	 -0.434125	 -0.638717	 0.086972	 -0.052947	 -0.241414	 
-1.588928	 -0.018759	 -0.131640	 -1.018285	 -1.328043	 -0.059836	 -0.424443	 -0.720872	 
-0.752646	 0.021086	 0.097877	 -0.365455	 -0.546915	 0.065949	 -0.038543	 -0.198544	 
0.328837	 0.068485	 0.390926	 0.483556	 0.458975	 0.227513	 0.463437	 0.484804	 

0.000245	 0.000193	 -0.000611	 0.000227	 -0.000212	 -0.000323	 
0.000193	 0.000388	 -0.000608	 0.000446	 -0.000191	 0.000550	 
-0.000611	 -0.000608	 0.002848	 -0.000547	 -0.000153	 -0.000343	 
0.000227	 0.000446	 -0.000547	 0.001237	 0.000249	 0.000502	 
-0.000212	 -0.000191	 -0.000153	 0.000249	 0.001699	 0.002124	 
-0.000323	 0.000550	 -0.000343	 0.000502	 0.002124	 0.007949	 

0.000010	 0.000002	 0.000001	 -0.000002	 0.000003	 0.000014	 
0.000002	 0.000042	 -0.000006	 -0.000013	 0.000037	 0.000153	 
0.000001	 -0.000006	 0.000571	 -0.000287	 0.000218	 0.000703	 
-0.000002	 -0.000013	 -0.000287	 0.000168	 -0.000135	 -0.000462	 
0.000003	 0.000037	 0.000218	 -0.000135	 0.000158	 0.000537	 
0.000014	 0.000153	 0.000703	 -0.000462	 0.000537	 0.002044	 

0.000112	 0.000216	 -0.000237	 -0.000084	 0.000186	 0.000245	 
0.000216	 0.000506	 -0.000579	 0.000005	 0.000459	 0.000340	 
-0.000237	 -0.000579	 0.004158	 0.000189	 -0.000157	 0.000888	 
-0.000084	 0.000005	 0.000189	 0.002260	 0.000728	 -0.001769	 
0.000186	 0.000459	 -0.000157	 0.000728	 0.000776	 0.000073	 
0.000245	 0.000340	 0.000888	 -0.001769	 0.000073	 0.002933	 

0.000309	 0.000415	 -0.000319	 0.000010	 -0.000192	 0.000273	 
0.000415	 0.000602	 -0.000283	 0.000340	 -0.000120	 0.000278	 
-0.000319	 -0.000283	 0.004128	 0.004620	 0.002856	 0.000500	 
0.000010	 0.000340	 0.004620	 0.008334	 0.004453	 -0.000199	 
-0.000192	 -0.000120	 0.002856	 0.004453	 0.002693	 0.000281	 
0.000273	 0.000278	 0.000500	 -0.000199	 0.000281	 0.002426	 

0.000193	 0.000250	 -0.000539	 -0.000167	 -0.000253	 0.000308	 
0.000250	 0.000393	 -0.000422	 0.000209	 -0.000186	 0.000366	 
-0.000539	 -0.000422	 0.005163	 0.004974	 0.003005	 0.000042	 
-0.000167	 0.000209	 0.004974	 0.008371	 0.004751	 0.000584	 
-0.000253	 -0.000186	 0.003005	 0.004751	 0.003280	 0.000803	 
0.000308	 0.000366	 0.000042	 0.000584	 0.000803	 0.002805	 

0.000019	 0.000039	 -0.000042	 -0.000003	 0.000045	 0.000100	 
0.000039	 0.000207	 -0.000203	 0.000008	 0.000161	 0.000337	 
-0.000042	 -0.000203	 0.001474	 -0.000576	 -0.000097	 0.000207	 
-0.000003	 0.000008	 -0.000576	 0.000300	 -0.000095	 -0.000462	 
0.000045	 0.000161	 -0.000097	 -0.000095	 0.000315	 0.000815	 
0.000100	 0.000337	 0.000207	 -0.000462	 0.000815	 0.002489	 

0.000236	 0.000373	 -0.000084	 -0.000231	 0.000054	 0.000320	 
0.000373	 0.000637	 -0.000113	 -0.000181	 0.000187	 0.000454	 
-0.000084	 -0.000113	 0.005016	 0.003715	 0.002348	 0.001602	 
-0.000231	 -0.000181	 0.003715	 0.008009	 0.003966	 -0.001920	 
0.000054	 0.000187	 0.002348	 0.003966	 0.002204	 -0.000382	 
0.000320	 0.000454	 0.001602	 -0.001920	 -0.000382	 0.002818	 

0.000328	 0.000459	 -0.000265	 -0.000127	 -0.000137	 0.000219	 
0.000459	 0.000683	 -0.000322	 0.000062	 -0.000080	 0.000224	 
-0.000265	 -0.000322	 0.004208	 0.004005	 0.002548	 0.001112	 
-0.000127	 0.000062	 0.004005	 0.007559	 0.003986	 -0.000958	 
-0.000137	 -0.000080	 0.002548	 0.003986	 0.002234	 -0.000108	 
0.000219	 0.000224	 0.001112	 -0.000958	 -0.000108	 0.002479	 
